number,name,unigene,ligandid,ligandname,smiles,cas,nsc,hotligand,species,source,kinote,kival,reference,link,ligandname_lower,canonical_name,ki_nM,censored,pKi
2584,5-HT2A,HTR2A,1920,TRYPTAMINE,C1=CC=C2C(=C1)C(=CN2)CCN,61-54-1,165212.0,125I-LSD,HUMAN,FR. CORTEX,>,10000.0,"ELLIOT & KENT, 1989",,tryptamine,tryptamine,10000.0,True,5.0
2723,5-HT2B,HTR2B,1547,PSILOCYBIN,CN(C)CCC1=CNC2=C1C(=CC=C2)OP(=O)(O)O,520-52-5,,3H-KETANSERIN,BOVINE,CORTEX,,600.0,"MCKENNA & PEROUTKA, 1989",http://www.ncbi.nlm.nih.gov/pubmed/2795135?itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum&ordinalpos=33,psilocybin,psilocybin,600.0,False,6.221848749616356
2879,5-HT2A,HTR2A,1091,LSD,CCN(CC)C(=O)C1CN(C2CC3=CNC4=CC=CC(=C34)C2=C1)C,50-37-3,,3H-KETANSERIN,RAT,CORTEX,,2.11,"BATTAGLIA ET AL., 1983",,lsd,LSD,2.11,False,8.675717544702307
2880,5-HT2A,HTR2A,1091,LSD,CCN(CC)C(=O)C1CN(C2CC3=CNC4=CC=CC(=C34)C2=C1)C,50-37-3,,3H-KETANSERIN,RAT,CORTEX,,2.4,"ENGEL ET AL, 1986",,lsd,LSD,2.4,False,8.619788758288394
2881,5-HT2A,HTR2A,1091,LSD,CCN(CC)C(=O)C1CN(C2CC3=CNC4=CC=CC(=C34)C2=C1)C,50-37-3,,3H-KETANSERIN,RAT,CORTEX,,2.5,"LEYSON ET AL., 1982",,lsd,LSD,2.5,False,8.602059991327963
2882,5-HT2A,HTR2A,1091,LSD,CCN(CC)C(=O)C1CN(C2CC3=CNC4=CC=CC(=C34)C2=C1)C,50-37-3,,3H-KETANSERIN,RAT,FR. CORTEX,,2.77,"LEYSEN ET AL., 1988",,lsd,LSD,2.77,False,8.557520230935552
2884,5-HT2A,HTR2A,1091,LSD,CCN(CC)C(=O)C1CN(C2CC3=CNC4=CC=CC(=C34)C2=C1)C,50-37-3,,3H-SPIPERONE,RAT,CORTEX,,4.76,"LEYSEN ET AL., 1978",,lsd,LSD,4.76,False,8.322393047279506
2895,5-HT2A,HTR2A,1091,LSD,CCN(CC)C(=O)C1CN(C2CC3=CNC4=CC=CC(=C34)C2=C1)C,50-37-3,,3H-KETANSERIN,HUMAN,CORTEX,,0.95,"SADZOT ET AL., 1989",,lsd,LSD,0.95,False,9.022276394711152
2897,5-HT2A,HTR2A,1091,LSD,CCN(CC)C(=O)C1CN(C2CC3=CNC4=CC=CC(=C34)C2=C1)C,50-37-3,,125I-LSD,RAT,CORTEX,,1.35,"ENGEL ET AL, 1984",,lsd,LSD,1.35,False,8.869666231504993
2898,5-HT2A,HTR2A,1091,LSD,CCN(CC)C(=O)C1CN(C2CC3=CNC4=CC=CC(=C34)C2=C1)C,50-37-3,,3H-MESULERGINE,RAT,CORTEX,,1.8,"CLOSSE, 1983",,lsd,LSD,1.8,False,8.744727494896694
2899,5-HT2A,HTR2A,1091,LSD,CCN(CC)C(=O)C1CN(C2CC3=CNC4=CC=CC(=C34)C2=C1)C,50-37-3,,3H-KETANSERIN,RAT,CORTEX,,2.4,"MARKSTEIN ET AL, 1986",,lsd,LSD,2.4,False,8.619788758288394
2900,5-HT2A,HTR2A,1091,LSD,CCN(CC)C(=O)C1CN(C2CC3=CNC4=CC=CC(=C34)C2=C1)C,50-37-3,,3H-KETANSERIN,RAT,CORTEX,,2.4,"HOYER, 1989 (J.R.R.)",,lsd,LSD,2.4,False,8.619788758288394
2901,5-HT2A,HTR2A,1091,LSD,CCN(CC)C(=O)C1CN(C2CC3=CNC4=CC=CC(=C34)C2=C1)C,50-37-3,,3H-SPIPERONE,HUMAN,CORTEX,,2.56,"PIERCE & PEROUTKA, 1989",,lsd,LSD,2.56,False,8.59176003468815
2902,5-HT2B,HTR2B,1091,LSD,CCN(CC)C(=O)C1CN(C2CC3=CNC4=CC=CC(=C34)C2=C1)C,50-37-3,,3H-KETANSERIN,BOVINE,CORTEX,,11.0,"MCKENNA & PEROUTKA, 1989",http://www.ncbi.nlm.nih.gov/pubmed/2795135?itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum&ordinalpos=33,lsd,LSD,11.0,False,7.958607314841775
2903,5-HT2A,HTR2A,1091,LSD,CCN(CC)C(=O)C1CN(C2CC3=CNC4=CC=CC(=C34)C2=C1)C,50-37-3,,3H-SPIROPERIDOL,RAT,CORTEX,,13.0,"PEROUTKA & SNYDER, 1979",,lsd,LSD,13.0,False,7.886056647693163
2917,5-HT2A,HTR2A,1169,MDA,CC(CC1=CC2=C(C=C1)OCO2)N,1614,,3H-KETANSERIN,RAT,CORTEX,,5330.0,"LYON ET AL., 1986",,mda,MDA,5330.0,False,5.273272790973428
2918,5-HT2A,HTR2A,1169,MDA,CC(CC1=CC2=C(C=C1)OCO2)N,1614,,3H-KETANSERIN,HUMAN,CORTEX,,8340.0,"SADZOT ET AL., 1989",,mda,MDA,8340.0,False,5.078833949362261
2925,5-HT2A,HTR2A,1184,MDMA,CC(CC1=CC2=C(C=C1)OCO2)NC,1615,,3H-KETANSERIN,RAT,CORTEX,,8300.0,"LYON ET AL., 1986",,mdma,MDMA,8300.0,False,5.080921907623926
2926,5-HT2A,HTR2A,1184,MDMA,CC(CC1=CC2=C(C=C1)OCO2)NC,1615,,3H-KETANSERIN,HUMAN,CORTEX,>,10000.0,"SADZOT ET AL., 1989",,mdma,MDMA,10000.0,True,5.0
3355,5-HT1A,HTR1A,948,IBOGAINE,CCC1CC2CC3C1N(C2)CCC4=C3NC5=C4C=C(C=C5)OC,83-74-9,249764.0,3H-8-OH-DPAT,HUMAN,CLONED,>,10000.0,"TOLL L, et. al., 1998",http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=9686407&dopt=Abstract,ibogaine,ibogaine,10000.0,True,5.0
3507,5-HT2A,HTR2A,948,IBOGAINE,CCC1CC2CC3C1N(C2)CCC4=C3NC5=C4C=C(C=C5)OC,83-74-9,249764.0,3H-KETANSERIN,RAT,CLONED,>,10000.0,"TOLL L, et. al., 1998",http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=9686407&dopt=Abstract,ibogaine,ibogaine,10000.0,True,5.0
3566,5-HT2C,HTR2C,948,IBOGAINE,CCC1CC2CC3C1N(C2)CCC4=C3NC5=C4C=C(C=C5)OC,83-74-9,249764.0,3H-MESULERGINE,RAT,CLONED,>,10000.0,"TOLL L, et. al., 1998",http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=9686407&dopt=Abstract,ibogaine,ibogaine,10000.0,True,5.0
3624,5-HT3,HTR3A,948,IBOGAINE,CCC1CC2CC3C1N(C2)CCC4=C3NC5=C4C=C(C=C5)OC,83-74-9,249764.0,3H-GR-65630,MOUSE,NG108-15,>,10000.0,"TOLL L, et. al., 1998",http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=9686407&dopt=Abstract,ibogaine,ibogaine,10000.0,True,5.0
3924,5-HT6,HTR6,1091,LSD,CCN(CC)C(=O)C1CN(C2CC3=CNC4=CC=CC(=C34)C2=C1)C,50-37-3,,3H-LSD,RAT,CLONED,,1.86,"BOESS FG, ET AL., 1996",http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=9225298&dopt=Abstract,lsd,LSD,1.86,False,8.730487055782083
3940,5-HT6,HTR6,1920,TRYPTAMINE,C1=CC=C2C(=C1)C(=CN2)CCN,61-54-1,165212.0,3H-LSD,RAT,CLONED,,1479.1,"BOESS FG, ET AL., 1996",http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=9225298&dopt=Abstract,tryptamine,tryptamine,1479.1,False,5.83000246293343
3944,5-HT6,HTR6,1091,LSD,CCN(CC)C(=O)C1CN(C2CC3=CNC4=CC=CC(=C34)C2=C1)C,50-37-3,,3H-5HT,RAT,CLONED,,16.59,"BOESS FG, ET AL., 1996",http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=9225298&dopt=Abstract,lsd,LSD,16.59,False,7.7801536139756395
3960,5-HT6,HTR6,1920,TRYPTAMINE,C1=CC=C2C(=C1)C(=CN2)CCN,61-54-1,165212.0,3H-5HT,RAT,CLONED,,158.48,"BOESS FG, ET AL., 1996",http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=9225298&dopt=Abstract,tryptamine,tryptamine,158.48,False,6.8000255374695096
4216,5-HT6,HTR6,1920,TRYPTAMINE,C1=CC=C2C(=C1)C(=CN2)CCN,61-54-1,165212.0,125I-LSD,RAT,CLONED,,438.0,"MONSMA FJ Jr. ET AL., 1993",http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=7680751&dopt=Abstract,tryptamine,tryptamine,438.0,False,6.3585258894959
4304,5-HT7,HTR7,1920,TRYPTAMINE,C1=CC=C2C(=C1)C(=CN2)CCN,61-54-1,165212.0,125I-LSD,RAT,CLONED,,32.8,"SHEN Y, ET AL., 1993",http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=8394362&dopt=Abstract,tryptamine,tryptamine,32.8,False,7.484126156288321
4329,5-HT7,HTR7,1920,TRYPTAMINE,C1=CC=C2C(=C1)C(=CN2)CCN,61-54-1,165212.0,3H-5HT,RAT,CLONED,,16.4,"SHEN Y, ET AL., 1993",http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=8394362&dopt=Abstract,tryptamine,tryptamine,16.4,False,7.785156151952302
4349,5-HT6,HTR6,692,DMT,CN(C)CCC1=CNC2=CC=CC=C21,61-50-7,63795.0,3H-LSD,HUMAN,CLONED,,68.0,"KOHEN R, ET AL., 1996",http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=8522988&dopt=Abstract,dmt,DMT,68.0,False,7.167491087293763
4686,5-HT1B,HTR1B,1920,TRYPTAMINE,C1=CC=C2C(=C1)C(=CN2)CCN,61-54-1,165212.0,3H-5HT,HUMAN,CLONED,,86.0,"WEINSHANK RL, ET AL., 1992",http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=1565658&dopt=Abstract,tryptamine,tryptamine,86.0,False,7.0655015487564325
4711,5-HT1D,HTR1D,1920,TRYPTAMINE,C1=CC=C2C(=C1)C(=CN2)CCN,61-54-1,165212.0,3H-5HT,HUMAN,CLONED,,521.0,"WEINSHANK RL, ET AL., 1992",http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=1565658&dopt=Abstract,tryptamine,tryptamine,521.0,False,6.283162276700475
4734,5-HT1D,HTR1D,1920,TRYPTAMINE,C1=CC=C2C(=C1)C(=CN2)CCN,61-54-1,165212.0,3H-5HT,BOVINE,CLONED,,40.0,"WEINSHANK RL, ET AL., 1992",http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=1565658&dopt=Abstract,tryptamine,tryptamine,40.0,False,7.3979400086720375
4744,5-HT2C,HTR2C,706,DOB,CC(CC1=CC(=C(C=C1OC)Br)OC)N,32156-26-6,,3H-5HT,RAT,CLONED,,10.0,"HERRICK-DAVIS K, ET AL., 1998",http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=9928251&dopt=Abstract,dob,DOB,10.0,False,8.0
4749,5-HT2C,HTR2C,1920,TRYPTAMINE,C1=CC=C2C(=C1)C(=CN2)CCN,61-54-1,165212.0,3H-5HT,RAT,CLONED,,62.0,"HERRICK-DAVIS K, ET AL., 1998",http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=9928251&dopt=Abstract,tryptamine,tryptamine,62.0,False,7.207608310501746
4763,5-HT2C,HTR2C,1920,TRYPTAMINE,C1=CC=C2C(=C1)C(=CN2)CCN,61-54-1,165212.0,3H-MESULERGINE,RAT,CLONED,,772.0,"HERRICK-DAVIS K, ET AL., 1998",http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=9928251&dopt=Abstract,tryptamine,tryptamine,772.0,False,6.1123826996642645
4773,5-HT2C,HTR2C,706,DOB,CC(CC1=CC(=C(C=C1OC)Br)OC)N,32156-26-6,,3H-MESULERGINE,RAT,CLONED,,152.0,"HERRICK-DAVIS K, ET AL., 1998",http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=9928251&dopt=Abstract,dob,DOB,152.0,False,6.818156412055227
4982,5-HT2A,HTR2A,1920,TRYPTAMINE,C1=CC=C2C(=C1)C(=CN2)CCN,61-54-1,165212.0,3H-KETANSERIN,RAT,CLONED,,416.86,"BONHAUS DW, ET AL., 1997",http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=9225287&dopt=Abstract,tryptamine,tryptamine,416.86,False,6.380009775808478
5010,5-HT2C,HTR2C,1920,TRYPTAMINE,C1=CC=C2C(=C1)C(=CN2)CCN,61-54-1,165212.0,3H-MESULERGINE,RAT,CLONED,,56.23,"BONHAUS DW, ET AL., 1997",http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=9225287&dopt=Abstract,tryptamine,tryptamine,56.23,False,7.250031916490597
5041,5-HT2A,HTR2A,1920,TRYPTAMINE,C1=CC=C2C(=C1)C(=CN2)CCN,61-54-1,165212.0,3H-KETANSERIN,HUMAN,CLONED,,588.84,"BONHAUS DW, ET AL., 1997",http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=9225287&dopt=Abstract,tryptamine,tryptamine,588.84,False,6.23000269597146
5072,5-HT2B,HTR2B,1920,TRYPTAMINE,C1=CC=C2C(=C1)C(=CN2)CCN,61-54-1,165212.0,3H-5HT,HUMAN,CLONED,,25.11,"BONHAUS DW, ET AL., 1997",http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=9225287&dopt=Abstract,tryptamine,tryptamine,25.11,False,7.600153287287077
5103,5-HT2C,HTR2C,1920,TRYPTAMINE,C1=CC=C2C(=C1)C(=CN2)CCN,61-54-1,165212.0,3H-MESULERGINE,HUMAN,CLONED,,295.12,"BONHAUS DW, ET AL., 1997",http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=9225287&dopt=Abstract,tryptamine,tryptamine,295.12,False,6.530001357781253
5109,5-HT2A,HTR2A,706,DOB,CC(CC1=CC(=C(C=C1OC)Br)OC)N,32156-26-6,,125I-DOI,HUMAN,CLONED,,0.6,"NELSON DL, ET AL., 1999",http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=9933142&dopt=Abstract,dob,DOB,0.6,False,9.221848749616356
5110,5-HT2A,HTR2A,719,DOI,CC(CC1=CC(=C(C=C1OC)I)OC)N,82830-44-2,,125I-DOI,HUMAN,CLONED,,0.7,"NELSON DL, ET AL., 1999",http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=9933142&dopt=Abstract,doi,DOI,0.7,False,9.154901959985743
5126,5-HT2B,HTR2B,706,DOB,CC(CC1=CC(=C(C=C1OC)Br)OC)N,32156-26-6,,3H-5HT,HUMAN,CLONED,,26.9,"NELSON DL, ET AL., 1999",http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=9933142&dopt=Abstract,dob,DOB,26.9,False,7.570247719997592
5127,5-HT2B,HTR2B,719,DOI,CC(CC1=CC(=C(C=C1OC)I)OC)N,82830-44-2,,3H-5HT,HUMAN,CLONED,,20.0,"NELSON DL, ET AL., 1999",http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=9933142&dopt=Abstract,doi,DOI,20.0,False,7.698970004336019
5143,5-HT2C,HTR2C,706,DOB,CC(CC1=CC(=C(C=C1OC)Br)OC)N,32156-26-6,,125I-DOI,HUMAN,CLONED,,1.3,"NELSON DL, ET AL., 1999",http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=9933142&dopt=Abstract,dob,DOB,1.3,False,8.886056647693163
5144,5-HT2C,HTR2C,719,DOI,CC(CC1=CC(=C(C=C1OC)I)OC)N,82830-44-2,,125I-DOI,HUMAN,CLONED,,2.4,"NELSON DL, ET AL., 1999",http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=9933142&dopt=Abstract,doi,DOI,2.4,False,8.619788758288394
5160,5-HT2B,HTR2B,706,DOB,CC(CC1=CC(=C(C=C1OC)Br)OC)N,32156-26-6,,3H-5HT,RAT,CLONED,,21.8,"NELSON DL, ET AL., 1999",http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=9933142&dopt=Abstract,dob,DOB,21.8,False,7.661543506395395
5161,5-HT2B,HTR2B,719,DOI,CC(CC1=CC(=C(C=C1OC)I)OC)N,82830-44-2,,3H-5HT,RAT,CLONED,,26.6,"NELSON DL, ET AL., 1999",http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=9933142&dopt=Abstract,doi,DOI,26.6,False,7.575118363368933
5220,5-HT7,HTR7,1091,LSD,CCN(CC)C(=O)C1CN(C2CC3=CNC4=CC=CC(=C34)C2=C1)C,50-37-3,,3H-5HT,RAT,CLONED,,9.5,"RUAT M, ET AL., 1993",http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=8397408&dopt=Abstract,lsd,LSD,9.5,False,8.022276394711152
5470,5-HT2B,HTR2B,1920,TRYPTAMINE,C1=CC=C2C(=C1)C(=CN2)CCN,61-54-1,165212.0,3H-5HT,HUMAN,CLONED,,73.2,"WAINSCOTT DB, ET AL., 1996",http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=8632342&dopt=Abstract,tryptamine,tryptamine,73.2,False,7.135488918941608
5479,5-HT2B,HTR2B,1189,MELATONIN,CC(=O)NCCC1=CNC2=C1C=C(C=C2)OC,73-31-4,56423.0,3H-5HT,HUMAN,CLONED,>,10000.0,"WAINSCOTT DB, ET AL., 1996",http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=8632342&dopt=Abstract,melatonin,melatonin,10000.0,True,5.0
5506,5-HT2B,HTR2B,719,DOI,CC(CC1=CC(=C(C=C1OC)I)OC)N,82830-44-2,,3H-5HT,HUMAN,CLONED,,20.2,"WAINSCOTT DB, ET AL., 1996",http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=8632342&dopt=Abstract,doi,DOI,20.2,False,7.694648630553377
5509,5-HT2B,HTR2B,1920,TRYPTAMINE,C1=CC=C2C(=C1)C(=CN2)CCN,61-54-1,165212.0,3H-5HT,RAT,CLONED,,113.0,"WAINSCOTT DB, ET AL., 1996",http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=8632342&dopt=Abstract,tryptamine,tryptamine,113.0,False,6.94692155651658
5544,5-HT2B,HTR2B,719,DOI,CC(CC1=CC(=C(C=C1OC)I)OC)N,82830-44-2,,3H-5HT,RAT,CLONED,,26.6,"WAINSCOTT DB, ET AL., 1996",http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=8632342&dopt=Abstract,doi,DOI,26.6,False,7.575118363368933
5548,5-HT2A,HTR2A,1189,MELATONIN,CC(=O)NCCC1=CNC2=C1C=C(C=C2)OC,73-31-4,56423.0,125I-DOI,HUMAN,CLONED,>,10000.0,"WAINSCOTT DB, ET AL., 1996",http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=8632342&dopt=Abstract,melatonin,melatonin,10000.0,True,5.0
5560,5-HT2A,HTR2A,719,DOI,CC(CC1=CC(=C(C=C1OC)I)OC)N,82830-44-2,,125I-DOI,HUMAN,CLONED,,0.65,"WAINSCOTT DB, ET AL., 1996",http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=8632342&dopt=Abstract,doi,DOI,0.65,False,9.187086643357144
5564,5-HT2C,HTR2C,1189,MELATONIN,CC(=O)NCCC1=CNC2=C1C=C(C=C2)OC,73-31-4,56423.0,125I-DOI,HUMAN,CLONED,>,10000.0,"WAINSCOTT DB, ET AL., 1996",http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=8632342&dopt=Abstract,melatonin,melatonin,10000.0,True,5.0
5578,5-HT2C,HTR2C,719,DOI,CC(CC1=CC(=C(C=C1OC)I)OC)N,82830-44-2,,125I-DOI,HUMAN,CLONED,,2.36,"WAINSCOTT DB, ET AL., 1996",http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=8632342&dopt=Abstract,doi,DOI,2.36,False,8.627087997029893
5585,5-HT2B,HTR2B,719,DOI,CC(CC1=CC(=C(C=C1OC)I)OC)N,82830-44-2,,3H-5HT,HUMAN,CLONED,,19.9,"KURSAR JD, ET AL., 1994",http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=8078486&dopt=Abstract,doi,DOI,19.9,False,7.701146923590294
5596,5-HT2B,HTR2B,719,DOI,CC(CC1=CC(=C(C=C1OC)I)OC)N,82830-44-2,,3H-5HT,RAT,CLONED,,26.6,"KURSAR JD, ET AL., 1994",http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=8078486&dopt=Abstract,doi,DOI,26.6,False,7.575118363368933
6277,5-HT7,HTR7,1920,TRYPTAMINE,C1=CC=C2C(=C1)C(=CN2)CCN,61-54-1,165212.0,3H-5CT,GUINEA PIG,CLONED,,19.05,"TO ZP, ET AL., 1995",http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=7647964&dopt=Abstract,tryptamine,tryptamine,19.05,False,7.720105019988361
6314,5-HT7,HTR7,1920,TRYPTAMINE,C1=CC=C2C(=C1)C(=CN2)CCN,61-54-1,165212.0,3H-5CT,GUINEA PIG,CORTEX,,64.56,"TO ZP, ET AL., 1995",http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=7647964&dopt=Abstract,tryptamine,tryptamine,64.56,False,7.190036478285986
6499,5-HT7,HTR7,1920,TRYPTAMINE,C1=CC=C2C(=C1)C(=CN2)CCN,61-54-1,165212.0,3H-5HT,HUMAN,CLONED,,149.0,"BARD JA, ET AL., 1993",http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=8226867&dopt=Abstract,tryptamine,tryptamine,149.0,False,6.826813731587726
6522,5-HT6,HTR6,1920,TRYPTAMINE,C1=CC=C2C(=C1)C(=CN2)CCN,61-54-1,165212.0,125I-LSD,HUMAN,CLONED,,438.0,"BARD JA, ET AL., 1993",http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=8226867&dopt=Abstract,tryptamine,tryptamine,438.0,False,6.3585258894959
6613,5-HT6,HTR6,719,DOI,CC(CC1=CC(=C(C=C1OC)I)OC)N,82830-44-2,,3H-5HT,MOUSE,CLONED,>,10000.0,"PLASSAT JL, ET AL., 1993",http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=8394987&dopt=Abstract,doi,DOI,10000.0,True,5.0
6651,5-HT1E,HTR1E,1920,TRYPTAMINE,C1=CC=C2C(=C1)C(=CN2)CCN,61-54-1,165212.0,3H-5HT,HUMAN,CLONED,,2559.0,"ZGOMBICK JM, ET AL., 1992",http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=1513320&dopt=Abstract,tryptamine,tryptamine,2559.0,False,5.591929714112815
6652,5-HT1E,HTR1E,719,DOI,CC(CC1=CC(=C(C=C1OC)I)OC)N,82830-44-2,,3H-5HT,HUMAN,CLONED,,2970.0,"ZGOMBICK JM, ET AL., 1992",http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=1513320&dopt=Abstract,doi,DOI,2970.0,False,5.527243550682788
6766,5-HT1F,HTR1F,719,DOI,CC(CC1=CC(=C(C=C1OC)I)OC)N,82830-44-2,,3H-5HT,HUMAN,CLONED,,1739.0,"Adham N, et al., 1992",http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=8380639&dopt=Abstract,doi,DOI,1739.0,False,5.759700417997287
6768,5-HT1F,HTR1F,1920,TRYPTAMINE,C1=CC=C2C(=C1)C(=CN2)CCN,61-54-1,165212.0,3H-5HT,HUMAN,CLONED,,2409.0,"Adham N, et al., 1992",http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=8380639&dopt=Abstract,tryptamine,tryptamine,2409.0,False,5.618163200001657
6854,5-HT1E,HTR1E,706,DOB,CC(CC1=CC(=C(C=C1OC)Br)OC)N,32156-26-6,,3H-5HT,HUMAN,CORTEX,,556.0,"LEONHARDT S, ET AL., 1989",http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=2664084&dopt=Abstract,dob,DOB,556.0,False,6.2549252084179425
6863,5-HT1D,HTR1D,706,DOB,CC(CC1=CC(=C(C=C1OC)Br)OC)N,32156-26-6,,3H-5HT,BOVINE,STRIATUM,,1000.0,"LEONHARDT S, ET AL., 1989",http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=2664084&dopt=Abstract,dob,DOB,1000.0,False,6.0
11876,5-HT2C,HTR2C,1920,TRYPTAMINE,C1=CC=C2C(=C1)C(=CN2)CCN,61-54-1,165212.0,3H-MESULERGINE,PORCINE,Choroid Plexus,,79.43,"Millan MJ, et al., 2000",http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=10611634&dopt=Abstract#http://www.ncbi.nlm.nih.gov:80/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=10611634&dopt=Abstract#,tryptamine,tryptamine,79.43,False,7.100015437450609
